"","MisspecVec","HomoskedVec","SizeVec","LeverageVec","KVec","TypeSetting","JobName","Output"
"483",0,0.5,18050,0,1,"Linear","Sim_Linear_D0_G0.5_N18050_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N18050_R0_K1.rds"
"484",1,0.5,18050,0,1,"Linear","Sim_Linear_D1_G0.5_N18050_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N18050_R0_K1.rds"
"485",0,0,18200,0,1,"Linear","Sim_Linear_D0_G0_N18200_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N18200_R0_K1.rds"
"486",1,0,18200,0,1,"Linear","Sim_Linear_D1_G0_N18200_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N18200_R0_K1.rds"
"487",0,0.5,18200,0,1,"Linear","Sim_Linear_D0_G0.5_N18200_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N18200_R0_K1.rds"
"488",1,0.5,18200,0,1,"Linear","Sim_Linear_D1_G0.5_N18200_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N18200_R0_K1.rds"
"489",0,0,18350,0,1,"Linear","Sim_Linear_D0_G0_N18350_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N18350_R0_K1.rds"
"490",1,0,18350,0,1,"Linear","Sim_Linear_D1_G0_N18350_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N18350_R0_K1.rds"
"491",0,0.5,18350,0,1,"Linear","Sim_Linear_D0_G0.5_N18350_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N18350_R0_K1.rds"
"492",1,0.5,18350,0,1,"Linear","Sim_Linear_D1_G0.5_N18350_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N18350_R0_K1.rds"
"493",0,0,18500,0,1,"Linear","Sim_Linear_D0_G0_N18500_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N18500_R0_K1.rds"
"494",1,0,18500,0,1,"Linear","Sim_Linear_D1_G0_N18500_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N18500_R0_K1.rds"
"495",0,0.5,18500,0,1,"Linear","Sim_Linear_D0_G0.5_N18500_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N18500_R0_K1.rds"
"496",1,0.5,18500,0,1,"Linear","Sim_Linear_D1_G0.5_N18500_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N18500_R0_K1.rds"
"497",0,0,18650,0,1,"Linear","Sim_Linear_D0_G0_N18650_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N18650_R0_K1.rds"
"498",1,0,18650,0,1,"Linear","Sim_Linear_D1_G0_N18650_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N18650_R0_K1.rds"
"499",0,0.5,18650,0,1,"Linear","Sim_Linear_D0_G0.5_N18650_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N18650_R0_K1.rds"
"500",1,0.5,18650,0,1,"Linear","Sim_Linear_D1_G0.5_N18650_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N18650_R0_K1.rds"
"501",0,0,18800,0,1,"Linear","Sim_Linear_D0_G0_N18800_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N18800_R0_K1.rds"
"502",1,0,18800,0,1,"Linear","Sim_Linear_D1_G0_N18800_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N18800_R0_K1.rds"
"503",0,0.5,18800,0,1,"Linear","Sim_Linear_D0_G0.5_N18800_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N18800_R0_K1.rds"
"504",1,0.5,18800,0,1,"Linear","Sim_Linear_D1_G0.5_N18800_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N18800_R0_K1.rds"
"505",0,0,18950,0,1,"Linear","Sim_Linear_D0_G0_N18950_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N18950_R0_K1.rds"
"506",1,0,18950,0,1,"Linear","Sim_Linear_D1_G0_N18950_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N18950_R0_K1.rds"
"507",0,0.5,18950,0,1,"Linear","Sim_Linear_D0_G0.5_N18950_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N18950_R0_K1.rds"
"508",1,0.5,18950,0,1,"Linear","Sim_Linear_D1_G0.5_N18950_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N18950_R0_K1.rds"
"509",0,0,19100,0,1,"Linear","Sim_Linear_D0_G0_N19100_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N19100_R0_K1.rds"
"510",1,0,19100,0,1,"Linear","Sim_Linear_D1_G0_N19100_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N19100_R0_K1.rds"
"511",0,0.5,19100,0,1,"Linear","Sim_Linear_D0_G0.5_N19100_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N19100_R0_K1.rds"
"512",1,0.5,19100,0,1,"Linear","Sim_Linear_D1_G0.5_N19100_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N19100_R0_K1.rds"
"513",0,0,19250,0,1,"Linear","Sim_Linear_D0_G0_N19250_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N19250_R0_K1.rds"
"514",1,0,19250,0,1,"Linear","Sim_Linear_D1_G0_N19250_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N19250_R0_K1.rds"
"515",0,0.5,19250,0,1,"Linear","Sim_Linear_D0_G0.5_N19250_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N19250_R0_K1.rds"
"516",1,0.5,19250,0,1,"Linear","Sim_Linear_D1_G0.5_N19250_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N19250_R0_K1.rds"
"517",0,0,19400,0,1,"Linear","Sim_Linear_D0_G0_N19400_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N19400_R0_K1.rds"
"518",1,0,19400,0,1,"Linear","Sim_Linear_D1_G0_N19400_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N19400_R0_K1.rds"
"519",0,0.5,19400,0,1,"Linear","Sim_Linear_D0_G0.5_N19400_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N19400_R0_K1.rds"
"520",1,0.5,19400,0,1,"Linear","Sim_Linear_D1_G0.5_N19400_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N19400_R0_K1.rds"
"521",0,0,19550,0,1,"Linear","Sim_Linear_D0_G0_N19550_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N19550_R0_K1.rds"
"522",1,0,19550,0,1,"Linear","Sim_Linear_D1_G0_N19550_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N19550_R0_K1.rds"
"523",0,0.5,19550,0,1,"Linear","Sim_Linear_D0_G0.5_N19550_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N19550_R0_K1.rds"
"524",1,0.5,19550,0,1,"Linear","Sim_Linear_D1_G0.5_N19550_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N19550_R0_K1.rds"
"525",0,0,19700,0,1,"Linear","Sim_Linear_D0_G0_N19700_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N19700_R0_K1.rds"
"526",1,0,19700,0,1,"Linear","Sim_Linear_D1_G0_N19700_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N19700_R0_K1.rds"
"527",0,0.5,19700,0,1,"Linear","Sim_Linear_D0_G0.5_N19700_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N19700_R0_K1.rds"
"528",1,0.5,19700,0,1,"Linear","Sim_Linear_D1_G0.5_N19700_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N19700_R0_K1.rds"
"529",0,0,19850,0,1,"Linear","Sim_Linear_D0_G0_N19850_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N19850_R0_K1.rds"
"530",1,0,19850,0,1,"Linear","Sim_Linear_D1_G0_N19850_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N19850_R0_K1.rds"
"531",0,0.5,19850,0,1,"Linear","Sim_Linear_D0_G0.5_N19850_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N19850_R0_K1.rds"
"532",1,0.5,19850,0,1,"Linear","Sim_Linear_D1_G0.5_N19850_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N19850_R0_K1.rds"
"533",0,0,20000,0,1,"Linear","Sim_Linear_D0_G0_N20000_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N20000_R0_K1.rds"
"534",1,0,20000,0,1,"Linear","Sim_Linear_D1_G0_N20000_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N20000_R0_K1.rds"
"535",0,0.5,20000,0,1,"Linear","Sim_Linear_D0_G0.5_N20000_R0_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N20000_R0_K1.rds"
"536",1,0.5,20000,0,1,"Linear","Sim_Linear_D1_G0.5_N20000_R0_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N20000_R0_K1.rds"
"537",0,0,50,0.1,1,"Linear","Sim_Linear_D0_G0_N50_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N50_R0.1_K1.rds"
"538",1,0,50,0.1,1,"Linear","Sim_Linear_D1_G0_N50_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N50_R0.1_K1.rds"
"539",0,0.5,50,0.1,1,"Linear","Sim_Linear_D0_G0.5_N50_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N50_R0.1_K1.rds"
"540",1,0.5,50,0.1,1,"Linear","Sim_Linear_D1_G0.5_N50_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N50_R0.1_K1.rds"
"541",0,0,200,0.1,1,"Linear","Sim_Linear_D0_G0_N200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N200_R0.1_K1.rds"
"542",1,0,200,0.1,1,"Linear","Sim_Linear_D1_G0_N200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N200_R0.1_K1.rds"
"543",0,0.5,200,0.1,1,"Linear","Sim_Linear_D0_G0.5_N200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N200_R0.1_K1.rds"
"544",1,0.5,200,0.1,1,"Linear","Sim_Linear_D1_G0.5_N200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N200_R0.1_K1.rds"
"545",0,0,350,0.1,1,"Linear","Sim_Linear_D0_G0_N350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N350_R0.1_K1.rds"
"546",1,0,350,0.1,1,"Linear","Sim_Linear_D1_G0_N350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N350_R0.1_K1.rds"
"547",0,0.5,350,0.1,1,"Linear","Sim_Linear_D0_G0.5_N350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N350_R0.1_K1.rds"
"548",1,0.5,350,0.1,1,"Linear","Sim_Linear_D1_G0.5_N350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N350_R0.1_K1.rds"
"549",0,0,500,0.1,1,"Linear","Sim_Linear_D0_G0_N500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N500_R0.1_K1.rds"
"550",1,0,500,0.1,1,"Linear","Sim_Linear_D1_G0_N500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N500_R0.1_K1.rds"
"551",0,0.5,500,0.1,1,"Linear","Sim_Linear_D0_G0.5_N500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N500_R0.1_K1.rds"
"552",1,0.5,500,0.1,1,"Linear","Sim_Linear_D1_G0.5_N500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N500_R0.1_K1.rds"
"553",0,0,650,0.1,1,"Linear","Sim_Linear_D0_G0_N650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N650_R0.1_K1.rds"
"554",1,0,650,0.1,1,"Linear","Sim_Linear_D1_G0_N650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N650_R0.1_K1.rds"
"555",0,0.5,650,0.1,1,"Linear","Sim_Linear_D0_G0.5_N650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N650_R0.1_K1.rds"
"556",1,0.5,650,0.1,1,"Linear","Sim_Linear_D1_G0.5_N650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N650_R0.1_K1.rds"
"557",0,0,800,0.1,1,"Linear","Sim_Linear_D0_G0_N800_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N800_R0.1_K1.rds"
"558",1,0,800,0.1,1,"Linear","Sim_Linear_D1_G0_N800_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N800_R0.1_K1.rds"
"559",0,0.5,800,0.1,1,"Linear","Sim_Linear_D0_G0.5_N800_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N800_R0.1_K1.rds"
"560",1,0.5,800,0.1,1,"Linear","Sim_Linear_D1_G0.5_N800_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N800_R0.1_K1.rds"
"561",0,0,950,0.1,1,"Linear","Sim_Linear_D0_G0_N950_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N950_R0.1_K1.rds"
"562",1,0,950,0.1,1,"Linear","Sim_Linear_D1_G0_N950_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N950_R0.1_K1.rds"
"563",0,0.5,950,0.1,1,"Linear","Sim_Linear_D0_G0.5_N950_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N950_R0.1_K1.rds"
"564",1,0.5,950,0.1,1,"Linear","Sim_Linear_D1_G0.5_N950_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N950_R0.1_K1.rds"
"565",0,0,1100,0.1,1,"Linear","Sim_Linear_D0_G0_N1100_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N1100_R0.1_K1.rds"
"566",1,0,1100,0.1,1,"Linear","Sim_Linear_D1_G0_N1100_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N1100_R0.1_K1.rds"
"567",0,0.5,1100,0.1,1,"Linear","Sim_Linear_D0_G0.5_N1100_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1100_R0.1_K1.rds"
"568",1,0.5,1100,0.1,1,"Linear","Sim_Linear_D1_G0.5_N1100_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1100_R0.1_K1.rds"
"569",0,0,1250,0.1,1,"Linear","Sim_Linear_D0_G0_N1250_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N1250_R0.1_K1.rds"
"570",1,0,1250,0.1,1,"Linear","Sim_Linear_D1_G0_N1250_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N1250_R0.1_K1.rds"
"571",0,0.5,1250,0.1,1,"Linear","Sim_Linear_D0_G0.5_N1250_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1250_R0.1_K1.rds"
"572",1,0.5,1250,0.1,1,"Linear","Sim_Linear_D1_G0.5_N1250_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1250_R0.1_K1.rds"
"573",0,0,1400,0.1,1,"Linear","Sim_Linear_D0_G0_N1400_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N1400_R0.1_K1.rds"
"574",1,0,1400,0.1,1,"Linear","Sim_Linear_D1_G0_N1400_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N1400_R0.1_K1.rds"
"575",0,0.5,1400,0.1,1,"Linear","Sim_Linear_D0_G0.5_N1400_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1400_R0.1_K1.rds"
"576",1,0.5,1400,0.1,1,"Linear","Sim_Linear_D1_G0.5_N1400_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1400_R0.1_K1.rds"
"577",0,0,1550,0.1,1,"Linear","Sim_Linear_D0_G0_N1550_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N1550_R0.1_K1.rds"
"578",1,0,1550,0.1,1,"Linear","Sim_Linear_D1_G0_N1550_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N1550_R0.1_K1.rds"
"579",0,0.5,1550,0.1,1,"Linear","Sim_Linear_D0_G0.5_N1550_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1550_R0.1_K1.rds"
"580",1,0.5,1550,0.1,1,"Linear","Sim_Linear_D1_G0.5_N1550_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1550_R0.1_K1.rds"
"581",0,0,1700,0.1,1,"Linear","Sim_Linear_D0_G0_N1700_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N1700_R0.1_K1.rds"
"582",1,0,1700,0.1,1,"Linear","Sim_Linear_D1_G0_N1700_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N1700_R0.1_K1.rds"
"583",0,0.5,1700,0.1,1,"Linear","Sim_Linear_D0_G0.5_N1700_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1700_R0.1_K1.rds"
"584",1,0.5,1700,0.1,1,"Linear","Sim_Linear_D1_G0.5_N1700_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1700_R0.1_K1.rds"
"585",0,0,1850,0.1,1,"Linear","Sim_Linear_D0_G0_N1850_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N1850_R0.1_K1.rds"
"586",1,0,1850,0.1,1,"Linear","Sim_Linear_D1_G0_N1850_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N1850_R0.1_K1.rds"
"587",0,0.5,1850,0.1,1,"Linear","Sim_Linear_D0_G0.5_N1850_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1850_R0.1_K1.rds"
"588",1,0.5,1850,0.1,1,"Linear","Sim_Linear_D1_G0.5_N1850_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1850_R0.1_K1.rds"
"589",0,0,2000,0.1,1,"Linear","Sim_Linear_D0_G0_N2000_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N2000_R0.1_K1.rds"
"590",1,0,2000,0.1,1,"Linear","Sim_Linear_D1_G0_N2000_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N2000_R0.1_K1.rds"
"591",0,0.5,2000,0.1,1,"Linear","Sim_Linear_D0_G0.5_N2000_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2000_R0.1_K1.rds"
"592",1,0.5,2000,0.1,1,"Linear","Sim_Linear_D1_G0.5_N2000_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2000_R0.1_K1.rds"
"593",0,0,2150,0.1,1,"Linear","Sim_Linear_D0_G0_N2150_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N2150_R0.1_K1.rds"
"594",1,0,2150,0.1,1,"Linear","Sim_Linear_D1_G0_N2150_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N2150_R0.1_K1.rds"
"595",0,0.5,2150,0.1,1,"Linear","Sim_Linear_D0_G0.5_N2150_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2150_R0.1_K1.rds"
"596",1,0.5,2150,0.1,1,"Linear","Sim_Linear_D1_G0.5_N2150_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2150_R0.1_K1.rds"
"597",0,0,2300,0.1,1,"Linear","Sim_Linear_D0_G0_N2300_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N2300_R0.1_K1.rds"
"598",1,0,2300,0.1,1,"Linear","Sim_Linear_D1_G0_N2300_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N2300_R0.1_K1.rds"
"599",0,0.5,2300,0.1,1,"Linear","Sim_Linear_D0_G0.5_N2300_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2300_R0.1_K1.rds"
"600",1,0.5,2300,0.1,1,"Linear","Sim_Linear_D1_G0.5_N2300_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2300_R0.1_K1.rds"
"601",0,0,2450,0.1,1,"Linear","Sim_Linear_D0_G0_N2450_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N2450_R0.1_K1.rds"
"602",1,0,2450,0.1,1,"Linear","Sim_Linear_D1_G0_N2450_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N2450_R0.1_K1.rds"
"603",0,0.5,2450,0.1,1,"Linear","Sim_Linear_D0_G0.5_N2450_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2450_R0.1_K1.rds"
"604",1,0.5,2450,0.1,1,"Linear","Sim_Linear_D1_G0.5_N2450_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2450_R0.1_K1.rds"
"605",0,0,2600,0.1,1,"Linear","Sim_Linear_D0_G0_N2600_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N2600_R0.1_K1.rds"
"606",1,0,2600,0.1,1,"Linear","Sim_Linear_D1_G0_N2600_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N2600_R0.1_K1.rds"
"607",0,0.5,2600,0.1,1,"Linear","Sim_Linear_D0_G0.5_N2600_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2600_R0.1_K1.rds"
"608",1,0.5,2600,0.1,1,"Linear","Sim_Linear_D1_G0.5_N2600_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2600_R0.1_K1.rds"
"609",0,0,2750,0.1,1,"Linear","Sim_Linear_D0_G0_N2750_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N2750_R0.1_K1.rds"
"610",1,0,2750,0.1,1,"Linear","Sim_Linear_D1_G0_N2750_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N2750_R0.1_K1.rds"
"611",0,0.5,2750,0.1,1,"Linear","Sim_Linear_D0_G0.5_N2750_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2750_R0.1_K1.rds"
"612",1,0.5,2750,0.1,1,"Linear","Sim_Linear_D1_G0.5_N2750_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2750_R0.1_K1.rds"
"613",0,0,2900,0.1,1,"Linear","Sim_Linear_D0_G0_N2900_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N2900_R0.1_K1.rds"
"614",1,0,2900,0.1,1,"Linear","Sim_Linear_D1_G0_N2900_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N2900_R0.1_K1.rds"
"615",0,0.5,2900,0.1,1,"Linear","Sim_Linear_D0_G0.5_N2900_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2900_R0.1_K1.rds"
"616",1,0.5,2900,0.1,1,"Linear","Sim_Linear_D1_G0.5_N2900_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2900_R0.1_K1.rds"
"617",0,0,3050,0.1,1,"Linear","Sim_Linear_D0_G0_N3050_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N3050_R0.1_K1.rds"
"618",1,0,3050,0.1,1,"Linear","Sim_Linear_D1_G0_N3050_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N3050_R0.1_K1.rds"
"619",0,0.5,3050,0.1,1,"Linear","Sim_Linear_D0_G0.5_N3050_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3050_R0.1_K1.rds"
"620",1,0.5,3050,0.1,1,"Linear","Sim_Linear_D1_G0.5_N3050_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3050_R0.1_K1.rds"
"621",0,0,3200,0.1,1,"Linear","Sim_Linear_D0_G0_N3200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N3200_R0.1_K1.rds"
"622",1,0,3200,0.1,1,"Linear","Sim_Linear_D1_G0_N3200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N3200_R0.1_K1.rds"
"623",0,0.5,3200,0.1,1,"Linear","Sim_Linear_D0_G0.5_N3200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3200_R0.1_K1.rds"
"624",1,0.5,3200,0.1,1,"Linear","Sim_Linear_D1_G0.5_N3200_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3200_R0.1_K1.rds"
"625",0,0,3350,0.1,1,"Linear","Sim_Linear_D0_G0_N3350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N3350_R0.1_K1.rds"
"626",1,0,3350,0.1,1,"Linear","Sim_Linear_D1_G0_N3350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N3350_R0.1_K1.rds"
"627",0,0.5,3350,0.1,1,"Linear","Sim_Linear_D0_G0.5_N3350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3350_R0.1_K1.rds"
"628",1,0.5,3350,0.1,1,"Linear","Sim_Linear_D1_G0.5_N3350_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3350_R0.1_K1.rds"
"629",0,0,3500,0.1,1,"Linear","Sim_Linear_D0_G0_N3500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N3500_R0.1_K1.rds"
"630",1,0,3500,0.1,1,"Linear","Sim_Linear_D1_G0_N3500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N3500_R0.1_K1.rds"
"631",0,0.5,3500,0.1,1,"Linear","Sim_Linear_D0_G0.5_N3500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3500_R0.1_K1.rds"
"632",1,0.5,3500,0.1,1,"Linear","Sim_Linear_D1_G0.5_N3500_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3500_R0.1_K1.rds"
"633",0,0,3650,0.1,1,"Linear","Sim_Linear_D0_G0_N3650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N3650_R0.1_K1.rds"
"634",1,0,3650,0.1,1,"Linear","Sim_Linear_D1_G0_N3650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N3650_R0.1_K1.rds"
"635",0,0.5,3650,0.1,1,"Linear","Sim_Linear_D0_G0.5_N3650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3650_R0.1_K1.rds"
"636",1,0.5,3650,0.1,1,"Linear","Sim_Linear_D1_G0.5_N3650_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3650_R0.1_K1.rds"
"637",0,0,3800,0.1,1,"Linear","Sim_Linear_D0_G0_N3800_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D0_G0_N3800_R0.1_K1.rds"
"638",1,0,3800,0.1,1,"Linear","Sim_Linear_D1_G0_N3800_R0.1_K1","Results/Linear/LargeSampleExtension/sim_D1_G0_N3800_R0.1_K1.rds"
